test	back	pval	kval
Cairina_moschata	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Dromaius_novaehollandiae,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Cygnus_atratus,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Node17,Node15`	0.0156	2.68
Casuarius_casuarius	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Dromaius_novaehollandiae,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Cygnus_atratus,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Cairina_moschata,Node17,Node15`	0.8758	0.88
Cygnus_atratus	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Dromaius_novaehollandiae,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Cairina_moschata,Node17,Node15`	0.9402	0.89
Cygnus_olor	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Dromaius_novaehollandiae,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_atratus,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Cairina_moschata,Node17,Node15`	0.2597	47.67
Dromaius_novaehollandiae	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Cygnus_atratus,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Cairina_moschata,Node17,Node15`	0.3480	0.23
Nothoprocta_perdicaria	`Struthio_camelus,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Dromaius_novaehollandiae,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Cygnus_atratus,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Cairina_moschata,Node17,Node15`	0.2044	1.52
Oxyura_jamaicensis	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Dromaius_novaehollandiae,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Cygnus_atratus,Node33,Node25,Node24,Node18,Cairina_moschata,Node17,Node15`	0.1425	1.97
Rhea_americana	`Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Dromaius_novaehollandiae,Node11,Node7,Node3,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Cygnus_atratus,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Cairina_moschata,Node17,Node15`	0.9025	0.95
Struthio_camelus	`Nothoprocta_perdicaria,Tinamus_guttatus,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Dromaius_novaehollandiae,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Cygnus_atratus,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Cairina_moschata,Node17,Node15`	0.2007	0.50
Tinamus_guttatus	`Struthio_camelus,Nothoprocta_perdicaria,Node4,Apteryx_mantelli,Apteryx_rowi,Node8,Casuarius_casuarius,Dromaius_novaehollandiae,Node11,Node7,Node3,Rhea_americana,Node2,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Node21,Node19,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Node29,Anser_indicus,Node28,Node26,Cygnus_olor,Cygnus_atratus,Node33,Node25,Oxyura_jamaicensis,Node24,Node18,Cairina_moschata,Node17,Node15`	0.3795	1.39
