test	back	pval	kval
Camelus_bactrianus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.9756	50.00
Camelus_dromedarius	`Vicugna_pacos,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.1054	50.00
Camelus_ferus	`Vicugna_pacos,Camelus_dromedarius,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	1.0000	0.89
Capra_hircus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.4253	50.00
Catagonus_wagneri	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Node67,Node7`	0.8427	0.60
Cervus_canadensis	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.9684	0.00
Cervus_elaphus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.2517	50.00
Delphinapterus_leucas	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.2924	23.74
Giraffa_camelopardalis	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.4360	0.28
Globicephala_melas	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.0257	18.31
Hippopotamus_amphibius	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`		
Lagenorhynchus_obliquidens	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.9508	39.66
Lipotes_vexillifer	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.1156	12.34
Monodon_monoceros	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	1.0000	28.09
Moschus_berezovskii	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.0124	12.63
